sale_id,sale_date,sale_price_sar,discount_pct,payment_method,bank_name,buyer_city,unit_id,unit_no,unit_type,bedrooms,bathrooms,area_sqm,floor,view,parking_spaces,list_price_sar,project_id,project_name,city
747,2025-01-22,690000.0,4.64,bank_financing,Banque Saudi Fransi,Riyadh,YSM0480,YSM-24480,apartment,2,1,105.0,24,street,1,709000.0,YSM,Yasmin Suburb,Riyadh
748,2025-01-22,1289000.0,2.79,bank_financing,Al Rajhi Bank,Riyadh,YSM0044,YSM-04044,apartment,4,3,205.0,4,park,2,1300000.0,YSM,Yasmin Suburb,Riyadh
754,2025-01-22,1476000.0,2.05,bank_financing,Al Rajhi Bank,Dammam,YSM0321,YSM-321,townhouse,3,2,230.0,,garden,2,1477000.0,YSM,Yasmin Suburb,Riyadh
1014,2025-01-22,2296000.0,0.0,bank_financing,Riyad Bank,Al Khobar,KHM0204,KHM-03204,duplex,4,4,250.0,3,street,2,2296000.0,KHM,Khobar Marina,Al Khobar
1019,2025-01-22,3839000.0,1.73,bank_financing,Banque Saudi Fransi,Al Khobar,KHM0058,KHM-13058,duplex,5,5,345.0,13,sea,2,3907000.0,KHM,Khobar Marina,Al Khobar
745,2025-01-23,2061000.0,0.5,bank_financing,Bank AlBilad,Riyadh,YSM0127,YSM-127,townhouse,5,4,300.0,,park,2,2030000.0,YSM,Yasmin Suburb,Riyadh
1009,2025-01-25,1751000.0,4.07,bank_financing,Al Rajhi Bank,Jeddah,KHM0244,KHM-02244,apartment,4,3,200.0,2,street,2,1825000.0,KHM,Khobar Marina,Al Khobar
106,2025-01-26,2134000.0,2.34,bank_financing,Saudi National Bank,Riyadh,NRJ0190,NRJ-190,townhouse,5,4,300.0,,garden,2,2068000.0,NRJ,Narjis Oasis,Riyadh
753,2025-01-26,1465000.0,0.71,bank_financing,Bank AlBilad,Riyadh,YSM0076,YSM-19076,apartment,4,3,205.0,19,city,2,1446000.0,YSM,Yasmin Suburb,Riyadh
757,2025-01-26,1649000.0,4.14,bank_financing,Al Rajhi Bank,Riyadh,YSM0122,YSM-122,townhouse,3,2,270.0,,city,2,1686000.0,YSM,Yasmin Suburb,Riyadh
1017,2025-01-27,3167000.0,0.93,bank_financing,Al Rajhi Bank,Dammam,KHM0020,KHM-11020,duplex,4,4,295.0,11,garden,2,3197000.0,KHM,Khobar Marina,Al Khobar
1022,2025-01-27,3358000.0,1.84,cash,,Riyadh,KHM0101,KHM-07101,duplex,5,5,350.0,7,city,2,3421000.0,KHM,Khobar Marina,Al Khobar
771,2025-02-01,800000.0,0.0,bank_financing,Riyad Bank,Riyadh,YSM0427,YSM-24427,apartment,2,1,115.0,24,city,1,780000.0,YSM,Yasmin Suburb,Riyadh
566,2025-02-02,1851000.0,1.66,cash,,Dammam,RWB0002,RWB-04002,duplex,4,4,335.0,4,city,2,1729000.0,RWB,Al Rawabi District,Dammam
764,2025-02-02,1712000.0,1.16,bank_financing,Riyad Bank,Dammam,YSM0246,YSM-246,townhouse,3,2,250.0,,street,2,1689000.0,YSM,Yasmin Suburb,Riyadh
774,2025-02-02,998000.0,1.03,bank_financing,Banque Saudi Fransi,Riyadh,YSM0126,YSM-06126,apartment,2,1,145.0,6,park,1,984000.0,YSM,Yasmin Suburb,Riyadh
327,2025-02-03,1100000.0,0.53,bank_financing,Al Rajhi Bank,Dammam,CST0134,CST-08134,apartment,2,1,105.0,8,city,1,1057000.0,CST,Coast Towers,Jeddah
765,2025-02-03,1038000.0,3.95,bank_financing,Al Rajhi Bank,Riyadh,YSM0167,YSM-05167,apartment,3,2,165.0,5,street,2,1054000.0,YSM,Yasmin Suburb,Riyadh
116,2025-02-04,2162000.0,1.3,bank_financing,Bank AlBilad,Riyadh,NRJ0333,NRJ-333,townhouse,5,4,295.0,,garden,2,2063000.0,NRJ,Narjis Oasis,Riyadh
333,2025-02-05,2389000.0,2.6,bank_financing,Al Rajhi Bank,Jeddah,CST0077,CST-10077,apartment,4,3,200.0,10,sea,2,2345000.0,CST,Coast Towers,Jeddah
1046,2025-02-05,1882000.0,3.65,bank_financing,Banque Saudi Fransi,Riyadh,KHM0142,KHM-10142,apartment,4,3,185.0,10,sea,2,1943000.0,KHM,Khobar Marina,Al Khobar
766,2025-02-06,2219000.0,0.0,bank_financing,Banque Saudi Fransi,Riyadh,YSM0103,YSM-103,townhouse,5,4,315.0,,city,2,2164000.0,YSM,Yasmin Suburb,Riyadh
768,2025-02-06,1843000.0,2.61,bank_financing,Saudi National Bank,Riyadh,YSM0444,YSM-444,townhouse,4,3,270.0,,garden,2,1846000.0,YSM,Yasmin Suburb,Riyadh
118,2025-02-07,3976000.0,2.26,bank_financing,Banque Saudi Fransi,Riyadh,NRJ0303,NRJ-303,villa,6,6,480.0,,garden,2,3832000.0,NRJ,Narjis Oasis,Riyadh
330,2025-02-07,4543000.0,0.0,bank_financing,Bank AlBilad,Riyadh,CST0156,CST-21156,duplex,5,5,345.0,21,garden,2,4344000.0,CST,Coast Towers,Jeddah
1038,2025-02-07,1477000.0,2.57,bank_financing,Al Rajhi Bank,Dammam,KHM0196,KHM-04196,apartment,2,1,155.0,4,sea,2,1508000.0,KHM,Khobar Marina,Al Khobar
1049,2025-02-08,3112000.0,0.93,bank_financing,Saudi National Bank,Al Khobar,KHM0089,KHM-17089,duplex,4,4,265.0,17,sea,2,3126000.0,KHM,Khobar Marina,Al Khobar
119,2025-02-09,1971000.0,1.68,bank_financing,Banque Saudi Fransi,Jeddah,NRJ0212,NRJ-212,townhouse,4,3,265.0,,garden,2,1888000.0,NRJ,Narjis Oasis,Riyadh
773,2025-02-09,2271000.0,1.36,bank_financing,Bank AlBilad,Riyadh,YSM0490,YSM-490,townhouse,5,4,320.0,,park,2,2246000.0,YSM,Yasmin Suburb,Riyadh
1045,2025-02-09,1600000.0,1.83,bank_financing,Al Rajhi Bank,Al Khobar,KHM0228,KHM-01228,apartment,3,2,185.0,1,street,2,1622000.0,KHM,Khobar Marina,Al Khobar
1051,2025-02-09,1458000.0,0.0,cash,,Al Khobar,KHM0242,KHM-16242,apartment,4,3,145.0,16,park,1,1451000.0,KHM,Khobar Marina,Al Khobar
111,2025-02-10,2771000.0,0.72,bank_financing,Saudi National Bank,Jeddah,NRJ0246,NRJ-246,villa,5,5,350.0,,street,2,2629000.0,NRJ,Narjis Oasis,Riyadh
767,2025-02-10,1760000.0,1.91,cash,,Riyadh,YSM0308,YSM-308,townhouse,4,3,265.0,,city,2,1750000.0,YSM,Yasmin Suburb,Riyadh
1037,2025-02-10,1557000.0,1.32,bank_financing,Riyad Bank,Al Khobar,KHM0184,KHM-04184,apartment,4,3,195.0,4,street,2,1570000.0,KHM,Khobar Marina,Al Khobar
1040,2025-02-10,1483000.0,3.8,bank_financing,Riyad Bank,Al Khobar,KHM0062,KHM-17062,apartment,3,2,170.0,17,park,2,1534000.0,KHM,Khobar Marina,Al Khobar
1050,2025-02-10,2654000.0,2.41,cash,,Jeddah,KHM0122,KHM-02122,duplex,4,4,280.0,2,city,2,2706000.0,KHM,Khobar Marina,Al Khobar
1052,2025-02-10,2816000.0,2.83,cash,,Riyadh,KHM0219,KHM-05219,duplex,4,4,300.0,5,city,2,2883000.0,KHM,Khobar Marina,Al Khobar
1056,2025-02-11,3941000.0,1.7,bank_financing,Riyad Bank,Al Khobar,KHM0298,KHM-14298,duplex,5,5,350.0,14,sea,2,3989000.0,KHM,Khobar Marina,Al Khobar
112,2025-02-12,2124000.0,0.18,cash,,Riyadh,NRJ0081,NRJ-081,townhouse,5,4,295.0,,street,2,2004000.0,NRJ,Narjis Oasis,Riyadh
567,2025-02-12,2306000.0,2.41,bank_financing,Riyad Bank,Riyadh,RWB0073,RWB-073,villa,4,4,390.0,,street,2,2171000.0,RWB,Al Rawabi District,Dammam
776,2025-02-12,1997000.0,0.0,bank_financing,Al Rajhi Bank,Dammam,YSM0511,YSM-511,townhouse,4,3,270.0,,park,2,1948000.0,YSM,Yasmin Suburb,Riyadh
113,2025-02-13,3264000.0,2.76,bank_financing,Banque Saudi Fransi,Riyadh,NRJ0123,NRJ-123,villa,4,4,435.0,,garden,2,3162000.0,NRJ,Narjis Oasis,Riyadh
117,2025-02-13,3129000.0,0.6,bank_financing,Saudi National Bank,Riyadh,NRJ0094,NRJ-094,villa,4,4,370.0,,garden,2,2965000.0,NRJ,Narjis Oasis,Riyadh
331,2025-02-13,2919000.0,2.03,bank_financing,Riyad Bank,Jeddah,CST0129,CST-06129,duplex,4,4,255.0,6,street,2,2849000.0,CST,Coast Towers,Jeddah
1044,2025-02-13,2736000.0,2.74,cash,,Al Khobar,KHM0256,KHM-14256,duplex,4,4,255.0,14,city,2,2799000.0,KHM,Khobar Marina,Al Khobar
1054,2025-02-13,3031000.0,1.99,cash,,Al Khobar,KHM0116,KHM-02116,duplex,4,4,340.0,2,street,2,3077000.0,KHM,Khobar Marina,Al Khobar
1047,2025-02-14,2505000.0,0.0,bank_financing,Al Rajhi Bank,Al Khobar,KHM0286,KHM-16286,duplex,4,4,240.0,16,street,2,2493000.0,KHM,Khobar Marina,Al Khobar
1055,2025-02-14,1638000.0,3.06,bank_financing,Al Rajhi Bank,Jeddah,KHM0163,KHM-18163,apartment,3,2,165.0,18,sea,2,1681000.0,KHM,Khobar Marina,Al Khobar
777,2025-02-15,1272000.0,2.33,bank_financing,Banque Saudi Fransi,Riyadh,YSM0273,YSM-12273,apartment,4,3,195.0,12,park,2,1270000.0,YSM,Yasmin Suburb,Riyadh
1048,2025-02-15,1038000.0,2.38,bank_financing,Bank AlBilad,Al Khobar,KHM0118,KHM-20118,apartment,3,2,120.0,20,street,1,1058000.0,KHM,Khobar Marina,Al Khobar
1041,2025-02-16,2429000.0,1.33,bank_financing,Riyad Bank,Al Khobar,KHM0171,KHM-15171,duplex,5,5,255.0,15,garden,2,2450000.0,KHM,Khobar Marina,Al Khobar
1053,2025-02-16,1154000.0,6.02,bank_financing,Riyad Bank,Riyadh,KHM0257,KHM-02257,apartment,3,2,150.0,2,street,2,1222000.0,KHM,Khobar Marina,Al Khobar
1042,2025-02-17,2436000.0,2.91,bank_financing,Saudi National Bank,Jeddah,KHM0152,KHM-02152,duplex,5,5,250.0,2,city,2,2497000.0,KHM,Khobar Marina,Al Khobar
114,2025-02-18,1817000.0,5.18,bank_financing,Riyad Bank,Riyadh,NRJ0073,NRJ-073,townhouse,4,3,250.0,,garden,2,1805000.0,NRJ,Narjis Oasis,Riyadh
334,2025-02-18,1943000.0,0.41,bank_financing,Banque Saudi Fransi,Jeddah,CST0393,CST-06393,apartment,3,2,170.0,6,city,2,1865000.0,CST,Coast Towers,Jeddah
770,2025-02-18,810000.0,1.53,bank_financing,Riyad Bank,Riyadh,YSM0014,YSM-10014,apartment,4,3,125.0,10,street,1,802000.0,YSM,Yasmin Suburb,Riyadh
1039,2025-02-20,1023000.0,2.44,bank_financing,Al Rajhi Bank,Al Khobar,KHM0261,KHM-09261,apartment,2,1,115.0,9,garden,1,1043000.0,KHM,Khobar Marina,Al Khobar
328,2025-02-21,1481000.0,1.96,cash,,Jeddah,CST0149,CST-14149,apartment,3,2,135.0,14,street,1,1444000.0,CST,Coast Towers,Jeddah
115,2025-02-22,2088000.0,0.0,cash,,Riyadh,NRJ0228,NRJ-228,townhouse,4,3,285.0,,street,2,1967000.0,NRJ,Narjis Oasis,Riyadh
326,2025-02-22,5095000.0,1.53,cash,,Jeddah,CST0316,CST-17316,duplex,5,5,360.0,17,sea,2,4947000.0,CST,Coast Towers,Jeddah
568,2025-02-22,2746000.0,3.13,cash,,Dammam,RWB0122,RWB-122,villa,6,6,495.0,,city,2,2604000.0,RWB,Al Rawabi District,Dammam
569,2025-02-22,2047000.0,4.3,bank_financing,Bank AlBilad,Riyadh,RWB0107,RWB-107,villa,4,4,350.0,,park,2,1965000.0,RWB,Al Rawabi District,Dammam
1036,2025-02-22,1527000.0,2.29,bank_financing,Riyad Bank,Riyadh,KHM0153,KHM-12153,apartment,4,3,180.0,12,street,2,1555000.0,KHM,Khobar Marina,Al Khobar
329,2025-02-23,1454000.0,3.99,cash,,Jeddah,CST0251,CST-21251,apartment,3,2,125.0,21,city,1,1448000.0,CST,Coast Towers,Jeddah
769,2025-02-23,676000.0,5.15,bank_financing,Bank AlBilad,Dammam,YSM0149,YSM-01149,apartment,3,2,110.0,1,city,1,695000.0,YSM,Yasmin Suburb,Riyadh
763,2025-02-24,643000.0,2.33,bank_financing,Bank AlBilad,Riyadh,YSM0253,YSM-17253,apartment,2,1,100.0,17,park,1,642000.0,YSM,Yasmin Suburb,Riyadh
778,2025-02-24,1753000.0,3.37,cash,,Riyadh,YSM0160,YSM-160,townhouse,4,3,255.0,,street,2,1769000.0,YSM,Yasmin Suburb,Riyadh
332,2025-02-25,2011000.0,2.79,bank_financing,Al Rajhi Bank,Jeddah,CST0411,CST-03411,apartment,4,3,195.0,3,city,2,1978000.0,CST,Coast Towers,Jeddah
1043,2025-02-25,895000.0,1.6,bank_financing,Riyad Bank,Al Khobar,KHM0084,KHM-08084,apartment,3,2,100.0,8,city,1,905000.0,KHM,Khobar Marina,Al Khobar
325,2025-02-26,3844000.0,3.79,bank_financing,Al Rajhi Bank,Jeddah,CST0079,CST-18079,duplex,5,5,315.0,18,garden,2,3820000.0,CST,Coast Towers,Jeddah
772,2025-02-27,867000.0,3.63,bank_financing,Saudi National Bank,Riyadh,YSM0236,YSM-01236,apartment,3,2,145.0,1,garden,1,878000.0,YSM,Yasmin Suburb,Riyadh
775,2025-02-27,2062000.0,1.31,bank_financing,Bank AlBilad,Riyadh,YSM0132,YSM-132,townhouse,5,4,305.0,,garden,2,2038000.0,YSM,Yasmin Suburb,Riyadh
570,2025-03-01,1836000.0,1.09,cash,,Jeddah,RWB0155,RWB-16155,duplex,5,5,310.0,16,city,2,1697000.0,RWB,Al Rawabi District,Dammam
572,2025-03-02,2367000.0,3.9,bank_financing,Bank AlBilad,Dammam,RWB0195,RWB-195,villa,5,5,420.0,,city,2,2252000.0,RWB,Al Rawabi District,Dammam
125,2025-03-03,2136000.0,0.0,bank_financing,Banque Saudi Fransi,Dammam,NRJ0024,NRJ-024,townhouse,5,4,300.0,,street,2,2002000.0,NRJ,Narjis Oasis,Riyadh
340,2025-03-03,2566000.0,3.3,bank_financing,Al Rajhi Bank,Jeddah,CST0328,CST-16328,apartment,4,3,195.0,16,sea,2,2525000.0,CST,Coast Towers,Jeddah
792,2025-03-03,1487000.0,1.3,bank_financing,Al Rajhi Bank,Riyadh,YSM0316,YSM-316,townhouse,3,2,230.0,,garden,2,1462000.0,YSM,Yasmin Suburb,Riyadh
781,2025-03-05,2229000.0,3.32,bank_financing,Saudi National Bank,Dammam,YSM0222,YSM-222,townhouse,5,4,320.0,,street,2,2238000.0,YSM,Yasmin Suburb,Riyadh
789,2025-03-05,2155000.0,5.2,cash,,Riyadh,YSM0390,YSM-390,townhouse,5,4,310.0,,park,2,2206000.0,YSM,Yasmin Suburb,Riyadh
780,2025-03-06,822000.0,1.82,cash,,Riyadh,YSM0196,YSM-23196,apartment,2,1,120.0,23,garden,1,813000.0,YSM,Yasmin Suburb,Riyadh
1068,2025-03-07,1017000.0,3.07,cash,,Dammam,KHM0113,KHM-23113,apartment,3,2,105.0,23,park,1,1039000.0,KHM,Khobar Marina,Al Khobar
121,2025-03-08,1678000.0,1.56,cash,,Dammam,NRJ0100,NRJ-100,townhouse,3,2,230.0,,park,2,1598000.0,NRJ,Narjis Oasis,Riyadh
571,2025-03-08,2842000.0,1.26,cash,,Dammam,RWB0119,RWB-119,villa,5,5,470.0,,city,2,2631000.0,RWB,Al Rawabi District,Dammam
779,2025-03-09,860000.0,2.03,cash,,Riyadh,YSM0278,YSM-02278,apartment,3,2,140.0,2,city,1,852000.0,YSM,Yasmin Suburb,Riyadh
783,2025-03-09,681000.0,0.0,bank_financing,Saudi National Bank,Riyadh,YSM0451,YSM-10451,apartment,2,1,105.0,10,street,1,661000.0,YSM,Yasmin Suburb,Riyadh
573,2025-03-10,1944000.0,2.96,bank_financing,Banque Saudi Fransi,Dammam,RWB0092,RWB-15092,duplex,5,5,345.0,15,garden,2,1831000.0,RWB,Al Rawabi District,Dammam
785,2025-03-10,2066000.0,2.08,bank_financing,Banque Saudi Fransi,Jeddah,YSM0349,YSM-349,townhouse,5,4,315.0,,park,2,2048000.0,YSM,Yasmin Suburb,Riyadh
1059,2025-03-11,1844000.0,2.61,cash,,Dammam,KHM0014,KHM-13014,apartment,4,3,200.0,13,garden,2,1875000.0,KHM,Khobar Marina,Al Khobar
791,2025-03-12,867000.0,0.86,bank_financing,Saudi National Bank,Riyadh,YSM0455,YSM-20455,apartment,2,1,130.0,20,city,1,849000.0,YSM,Yasmin Suburb,Riyadh
1058,2025-03-12,1502000.0,0.62,bank_financing,Riyad Bank,Dammam,KHM0006,KHM-03006,apartment,3,2,170.0,3,garden,2,1496000.0,KHM,Khobar Marina,Al Khobar
1060,2025-03-12,1695000.0,1.06,bank_financing,Banque Saudi Fransi,Riyadh,KHM0139,KHM-14139,apartment,3,2,195.0,14,garden,2,1696000.0,KHM,Khobar Marina,Al Khobar
336,2025-03-13,3653000.0,2.18,bank_financing,Al Rajhi Bank,Jeddah,CST0199,CST-10199,duplex,4,4,300.0,10,park,2,3553000.0,CST,Coast Towers,Jeddah
339,2025-03-13,2017000.0,3.49,cash,,Jeddah,CST0409,CST-05409,apartment,4,3,210.0,5,street,2,1988000.0,CST,Coast Towers,Jeddah
787,2025-03-13,691000.0,0.0,bank_financing,Bank AlBilad,Dammam,YSM0012,YSM-09012,apartment,2,1,95.0,9,park,1,671000.0,YSM,Yasmin Suburb,Riyadh
1066,2025-03-13,1456000.0,0.0,cash,,Al Khobar,KHM0255,KHM-10255,apartment,4,3,170.0,10,city,2,1442000.0,KHM,Khobar Marina,Al Khobar
1070,2025-03-13,2744000.0,2.6,cash,,Riyadh,KHM0265,KHM-20265,duplex,4,4,275.0,20,street,2,2789000.0,KHM,Khobar Marina,Al Khobar
784,2025-03-14,892000.0,2.65,bank_financing,Al Rajhi Bank,Riyadh,YSM0063,YSM-14063,apartment,3,2,135.0,14,park,1,889000.0,YSM,Yasmin Suburb,Riyadh
1065,2025-03-14,4110000.0,1.57,cash,,Al Khobar,KHM0086,KHM-18086,duplex,5,5,355.0,18,sea,2,4134000.0,KHM,Khobar Marina,Al Khobar
120,2025-03-15,1570000.0,1.73,bank_financing,Saudi National Bank,Riyadh,NRJ0134,NRJ-134,townhouse,4,3,230.0,,street,2,1497000.0,NRJ,Narjis Oasis,Riyadh
123,2025-03-15,2342000.0,3.94,bank_financing,Bank AlBilad,Riyadh,NRJ0206,NRJ-206,townhouse,5,4,295.0,,park,2,2285000.0,NRJ,Narjis Oasis,Riyadh
788,2025-03-15,598000.0,4.5,bank_financing,Banque Saudi Fransi,Riyadh,YSM0281,YSM-14281,apartment,3,2,95.0,14,park,1,608000.0,YSM,Yasmin Suburb,Riyadh
1063,2025-03-15,2072000.0,1.68,cash,,Al Khobar,KHM0240,KHM-23240,apartment,4,3,200.0,23,sea,2,2086000.0,KHM,Khobar Marina,Al Khobar
124,2025-03-16,2542000.0,2.02,cash,,Riyadh,NRJ0216,NRJ-216,villa,4,4,355.0,,park,2,2432000.0,NRJ,Narjis Oasis,Riyadh
1067,2025-03-16,3538000.0,3.4,cash,,Al Khobar,KHM0183,KHM-07183,duplex,5,5,315.0,7,sea,2,3626000.0,KHM,Khobar Marina,Al Khobar
126,2025-03-17,2294000.0,2.13,cash,,Dammam,NRJ0141,NRJ-141,townhouse,4,3,305.0,,park,2,2197000.0,NRJ,Narjis Oasis,Riyadh
342,2025-03-17,3654000.0,4.89,bank_financing,Riyad Bank,Dammam,CST0013,CST-10013,duplex,5,5,290.0,10,city,2,3655000.0,CST,Coast Towers,Jeddah
1061,2025-03-17,1684000.0,5.11,bank_financing,Bank AlBilad,Al Khobar,KHM0161,KHM-20161,apartment,4,3,190.0,20,garden,2,1757000.0,KHM,Khobar Marina,Al Khobar
337,2025-03-18,4240000.0,1.0,cash,,Jeddah,CST0236,CST-12236,duplex,5,5,335.0,12,garden,2,4074000.0,CST,Coast Towers,Jeddah
794,2025-03-18,1204000.0,2.2,cash,,Riyadh,YSM0148,YSM-01148,apartment,4,3,195.0,1,park,2,1195000.0,YSM,Yasmin Suburb,Riyadh
1062,2025-03-18,2913000.0,0.56,cash,,Al Khobar,KHM0074,KHM-23074,duplex,5,5,275.0,23,park,2,2900000.0,KHM,Khobar Marina,Al Khobar
786,2025-03-19,1031000.0,2.7,bank_financing,Al Rajhi Bank,Riyadh,YSM0231,YSM-05231,apartment,3,2,165.0,5,city,2,1028000.0,YSM,Yasmin Suburb,Riyadh
335,2025-03-20,1373000.0,2.47,cash,,Jeddah,CST0080,CST-15080,apartment,2,1,115.0,15,park,1,1339000.0,CST,Coast Towers,Jeddah
790,2025-03-21,989000.0,2.64,bank_financing,Al Rajhi Bank,Dammam,YSM0453,YSM-08453,apartment,2,1,150.0,8,garden,2,986000.0,YSM,Yasmin Suburb,Riyadh
122,2025-03-22,1773000.0,2.92,bank_financing,Bank AlBilad,Jeddah,NRJ0088,NRJ-088,townhouse,3,2,250.0,,street,2,1712000.0,NRJ,Narjis Oasis,Riyadh
782,2025-03-23,680000.0,0.98,cash,,Riyadh,YSM0328,YSM-03328,apartment,2,1,105.0,3,city,1,666000.0,YSM,Yasmin Suburb,Riyadh
793,2025-03-23,1673000.0,1.24,cash,,Jeddah,YSM0506,YSM-506,townhouse,4,3,235.0,,city,2,1644000.0,YSM,Yasmin Suburb,Riyadh
1069,2025-03-23,2622000.0,0.31,cash,,Jeddah,KHM0053,KHM-11053,duplex,4,4,270.0,11,garden,2,2604000.0,KHM,Khobar Marina,Al Khobar
341,2025-03-24,4464000.0,1.36,cash,,Jeddah,CST0022,CST-23022,duplex,5,5,340.0,23,park,2,4305000.0,CST,Coast Towers,Jeddah
1064,2025-03-24,1170000.0,1.42,bank_financing,Banque Saudi Fransi,Al Khobar,KHM0267,KHM-09267,apartment,3,2,135.0,9,city,1,1175000.0,KHM,Khobar Marina,Al Khobar
338,2025-03-25,3661000.0,1.96,bank_financing,Banque Saudi Fransi,Jeddah,CST0014,CST-13014,duplex,4,4,285.0,13,street,2,3552000.0,CST,Coast Towers,Jeddah
1057,2025-03-25,1159000.0,1.57,cash,,Al Khobar,KHM0177,KHM-04177,apartment,3,2,140.0,4,street,1,1166000.0,KHM,Khobar Marina,Al Khobar
345,2025-04-01,1499000.0,1.9,bank_financing,Banque Saudi Fransi,Riyadh,CST0295,CST-03295,apartment,3,2,145.0,3,street,1,1446000.0,CST,Coast Towers,Jeddah
575,2025-04-01,3017000.0,4.02,bank_financing,Saudi National Bank,Dammam,RWB0242,RWB-242,villa,6,6,505.0,,garden,2,2859000.0,RWB,Al Rawabi District,Dammam
127,2025-04-02,4129000.0,2.23,bank_financing,Al Rajhi Bank,Riyadh,NRJ0023,NRJ-023,villa,5,5,500.0,,street,2,3938000.0,NRJ,Narjis Oasis,Riyadh
806,2025-04-02,1000000.0,1.93,bank_financing,Bank AlBilad,Jeddah,YSM0353,YSM-22353,apartment,3,2,150.0,22,garden,2,985000.0,YSM,Yasmin Suburb,Riyadh
808,2025-04-02,1588000.0,1.36,bank_financing,Banque Saudi Fransi,Riyadh,YSM0237,YSM-237,townhouse,4,3,240.0,,street,2,1555000.0,YSM,Yasmin Suburb,Riyadh
1252,2025-04-02,1189000.0,4.78,cash,,Jeddah,AQQ0064,AQQ-064,townhouse,3,2,235.0,,city,2,1249000.0,AQQ,Wadi Al Aqiq,Madinah
130,2025-04-03,4424000.0,1.94,cash,,Riyadh,NRJ0043,NRJ-043,villa,5,5,505.0,,garden,2,4207000.0,NRJ,Narjis Oasis,Riyadh
577,2025-04-03,1682000.0,1.31,bank_financing,Bank AlBilad,Dammam,RWB0048,RWB-13048,duplex,4,4,285.0,13,garden,2,1550000.0,RWB,Al Rawabi District,Dammam
1074,2025-04-04,2510000.0,3.23,bank_financing,Bank AlBilad,Al Khobar,KHM0018,KHM-03018,duplex,4,4,255.0,3,garden,2,2555000.0,KHM,Khobar Marina,Al Khobar
348,2025-04-05,4211000.0,1.0,bank_financing,Riyad Bank,Jeddah,CST0386,CST-15386,duplex,4,4,330.0,15,city,2,4026000.0,CST,Coast Towers,Jeddah
1237,2025-04-05,1231000.0,0.43,bank_financing,Al Rajhi Bank,Madinah,AQQ0159,AQQ-159,townhouse,4,3,230.0,,garden,2,1236000.0,AQQ,Wadi Al Aqiq,Madinah
1071,2025-04-06,1390000.0,0.0,cash,,Riyadh,KHM0025,KHM-05025,apartment,3,2,160.0,5,park,2,1369000.0,KHM,Khobar Marina,Al Khobar
803,2025-04-07,841000.0,2.83,bank_financing,Saudi National Bank,Dammam,YSM0142,YSM-06142,apartment,3,2,130.0,6,street,1,836000.0,YSM,Yasmin Suburb,Riyadh
131,2025-04-08,2094000.0,3.84,bank_financing,Saudi National Bank,Riyadh,NRJ0079,NRJ-079,townhouse,5,4,300.0,,city,2,2031000.0,NRJ,Narjis Oasis,Riyadh
801,2025-04-09,1910000.0,1.68,bank_financing,Banque Saudi Fransi,Riyadh,YSM0157,YSM-157,townhouse,4,3,290.0,,garden,2,1876000.0,YSM,Yasmin Suburb,Riyadh
1240,2025-04-09,2786000.0,0.85,bank_financing,Riyad Bank,Riyadh,AQQ0067,AQQ-067,villa,5,5,475.0,,city,2,2810000.0,AQQ,Wadi Al Aqiq,Madinah
1254,2025-04-09,1117000.0,1.99,bank_financing,Bank AlBilad,Madinah,AQQ0154,AQQ-154,townhouse,3,2,230.0,,street,2,1140000.0,AQQ,Wadi Al Aqiq,Madinah
344,2025-04-10,3560000.0,4.67,bank_financing,Saudi National Bank,Jeddah,CST0232,CST-12232,duplex,4,4,295.0,12,street,2,3535000.0,CST,Coast Towers,Jeddah
347,2025-04-10,2048000.0,1.53,bank_financing,Bank AlBilad,Jeddah,CST0382,CST-21382,apartment,3,2,165.0,21,garden,2,1969000.0,CST,Coast Towers,Jeddah
1241,2025-04-10,1505000.0,2.83,bank_financing,Bank AlBilad,Riyadh,AQQ0115,AQQ-115,townhouse,5,4,305.0,,street,2,1549000.0,AQQ,Wadi Al Aqiq,Madinah
1249,2025-04-10,1237000.0,2.5,bank_financing,Saudi National Bank,Madinah,AQQ0113,AQQ-113,townhouse,3,2,240.0,,park,2,1269000.0,AQQ,Wadi Al Aqiq,Madinah
1238,2025-04-11,2274000.0,2.66,bank_financing,Bank AlBilad,Jeddah,AQQ0054,AQQ-054,villa,5,5,415.0,,city,2,2336000.0,AQQ,Wadi Al Aqiq,Madinah
800,2025-04-12,715000.0,2.08,cash,,Riyadh,YSM0023,YSM-10023,apartment,3,2,110.0,10,street,1,705000.0,YSM,Yasmin Suburb,Riyadh
802,2025-04-12,1419000.0,1.55,cash,,Dammam,YSM0016,YSM-016,townhouse,3,2,220.0,,street,2,1392000.0,YSM,Yasmin Suburb,Riyadh
807,2025-04-12,1376000.0,2.15,bank_financing,Banque Saudi Fransi,Dammam,YSM0125,YSM-08125,apartment,4,3,195.0,8,garden,2,1358000.0,YSM,Yasmin Suburb,Riyadh
1079,2025-04-12,2906000.0,0.0,bank_financing,Banque Saudi Fransi,Al Khobar,KHM0170,KHM-11170,duplex,5,5,285.0,11,park,2,2863000.0,KHM,Khobar Marina,Al Khobar
1244,2025-04-12,1319000.0,3.93,bank_financing,Banque Saudi Fransi,Riyadh,AQQ0095,AQQ-095,townhouse,4,3,265.0,,park,2,1373000.0,AQQ,Wadi Al Aqiq,Madinah
